04004232920     ;01;3;1;01;          36,40 ;22022020;H      ;00;17D2;V213;
04004298920     ;01;3;1;01;          30,80 ;22022020;H      ;00;17D2;V213;
04010218920     ;01;3;1;01;          50,40 ;22022020;H      ;00;17D2;V213;
04010964023     ;01;3;1;01;           8,70 ;22022020;H      ;00; 1A1;V709;
04504849920     ;01;3;1;01;          94,50 ;22022020;H      ;00; 1A1;V709;
04640840920     ;01;3;1;01;          60,00 ;22022020;H      ;00; 1A1;V113;
04706835920     ;01;3;1;01;          36,20 ;22022020;H      ;00; 1A1;V113;
04759345920     ;01;3;1;01;          26,30 ;22022020;H      ;00;17D2;V113;
04759612920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
04759623920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
04766497920     ;01;3;1;01;          37,20 ;22022020;H      ;00;17D2;V113;
04766524920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
04767026920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
04767390920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
05000049346     ;01;3;1;01;           5,60 ;22022020;H      ;00;14H2;V709;
05000057241     ;01;3;1;01;         855,50 ;22022020;H      ;00; 1A1;V087;
05000111747     ;01;3;1;01;         129,80 ;22022020;H      ;00;17D2;V213;
05000115446     ;01;3;1;01;          30,40 ;22022020;H      ;00; 1A1;V709;
05000116017     ;01;3;1;01;         143,70 ;22022020;H      ;00;17D2;V213;
05000119075     ;01;3;1;01;         115,50 ;22022020;H      ;00;17D2;V113;
05000127511     ;01;3;1;01;         271,00 ;22022020;H      ;00; 1A1;V709;
05000177543     ;01;3;1;01;          57,20 ;22022020;H      ;00;17D2;V113;
05000205643     ;01;3;1;01;         133,10 ;22022020;H      ;00;17D2;V709;
05000211279     ;01;3;1;01;          68,80 ;22022020;H      ;00;17D2;V709;
05000219677     ;01;3;1;01;          79,20 ;22022020;H      ;00;17D2;V113;
05000236714     ;01;3;1;01;          29,80 ;22022020;H      ;00;17D2;V213;
05000260549     ;01;3;1;01;          74,30 ;22022020;H      ;00;17D2;V103;
05000288119     ;05;3;1;01;         449,20 ;22022020;H      ;00; 51 ;V094;
05000386614     ;01;3;1;03;          58,90 ;22022020;H      ;00;17D2;0802;
05000388941     ;01;3;1;01;         136,20 ;22022020;H      ;00;17D2;V113;
05000467111     ;01;3;1;01;          37,80 ;22022020;H      ;00;17D2;V113;
05000476871     ;01;3;1;01;       1.095,90 ;22022020;H      ;00; 4H1;V709;
05000551473     ;01;3;1;01;         163,60 ;22022020;H      ;00;17D2;V113;
05000614871     ;05;3;1;01;         213,00 ;22022020;H      ;00; 53 ;V094;
05000616515     ;01;3;1;01;         275,10 ;22022020;H      ;00;17D2;V113;
05000617712     ;07;3;1;01;       1.842,50 ;22022020;H      ;00; 662;V002;
05000643279     ;01;3;1;01;          73,30 ;22022020;H      ;00;17D2;V113;
05000710295     ;01;3;1;01;       1.039,50 ;22022020;H      ;00;1742;V113;
05000714616     ;01;3;4;01;          52,40 ;22022020;H      ;00;17D2;V103;
05000721875     ;01;3;1;01;          33,20 ;22022020;H      ;00;17D2;V709;
05000746766     ;01;3;1;01;         103,60 ;22022020;H      ;00;17D2;V709;
05000758446     ;01;3;6;01;          46,80 ;22022020;H      ;00;17D2;V709;
05000792776     ;01;3;8;01;         412,90 ;22022020;H      ;00;17D2;V709;
05000794871     ;04;3;1;01;         989,00 ;22022020;H      ;20; D91;V709;
05000816578     ;01;3;1;01;          21,60 ;22022020;H      ;00;17D2;V113;
05000830840     ;01;3;1;01;          63,00 ;22022020;H      ;00;17D2;V709;
05000833946     ;01;3;1;01;         156,80 ;22022020;H      ;00;17D2;V709;
05000840114     ;01;3;1;01;          46,90 ;22022020;H      ;00;17D2;V213;
05000848513     ;01;3;1;01;         172,90 ;22022020;H      ;00;17D2;V213;
05000857515     ;01;3;4;01;          25,20 ;22022020;H      ;00; 1A1;V113;
05000869072     ;01;3;1;01;         189,80 ;22022020;H      ;00;17D3;V704;
05000905970     ;01;3;1;01;          93,10 ;22022020;H      ;00; 481;V399;
05000981681     ;01;3;1;03;          57,00 ;22022020;H      ;00;17D2;V113;
05001274244     ;01;3;1;01;         215,20 ;22022020;H      ;00;17D2;V709;
05002355812     ;01;3;1;01;          34,20 ;22022020;H      ;00;17D2;V709;
05003521920     ;01;3;1;01;           5,10 ;22022020;H      ;00; 1A1;V014;
05009030377     ;01;3;1;01;         158,70 ;22022020;H      ;00;17D2;V113;
05010114273     ;01;3;1;01;           5,60 ;22022020;H      ;00; 1A1;V709;
05010150770     ;01;3;1;01;          38,20 ;22022020;H      ;00;17D2;V113;
05010154506     ;01;3;1;01;          16,50 ;22022020;H      ;00; 1A1;V709;
05010725376     ;01;3;1;01;          58,00 ;22022020;H      ;00;17D2;V213;
05010738677     ;01;3;1;01;          62,70 ;22022020;H      ;00;17D3;V804;
05010809216     ;01;3;1;01;         121,70 ;22022020;H      ;00; 1A1;V087;
05010869341     ;01;3;1;01;           3,30 ;22022020;H      ;00; 1A1;V709;
05010971590     ;01;3;1;01;          13,40 ;22022020;H      ;00; 1A1;V709;
05020209830     ;01;3;1;01;          12,00 ;22022020;H      ;00; 1A1;V087;
05020248543     ;01;3;1;01;          15,60 ;22022020;H      ;00; 1A1;V709;
05020559544     ;01;3;1;01;           1,40 ;22022020;H      ;10; 1A1;V709;
05030533148     ;01;3;1;01;         154,20 ;22022020;H      ;00; 1A1;V709;
05040824315     ;01;3;1;01;         874,00 ;22022020;H      ;00;17D2;V113;
05060295147     ;01;3;1;01;          12,70 ;22022020;H      ;00; 1A1;V709;
05060428470     ;01;3;1;01;           3,80 ;22022020;H      ;00; 1A1;V709;
06000081881     ;01;3;1;01;         111,50 ;22022020;H      ;00;17D2;V213;
06004113881     ;01;3;1;01;       1.103,30 ;22022020;H      ;00;17D2;V113;
06566505920     ;01;3;1;01;           4,90 ;22022020;H      ;00; 1A1;V709;
06625540920     ;01;3;1;01;          23,90 ;22022020;H      ;00;17D2;V113;
07000012737     ;01;3;1;01;          23,90 ;22022020;H      ;00;17D3;E804;
07000198234     ;01;3;1;01;           4,80 ;22022020;H      ;00;17D2;V709;
07000280607     ;01;3;1;01;          10,90 ;22022020;H      ;00; 1A1;V709;
07000560607     ;01;3;1;01;          82,20 ;22022020;H      ;00;17D2;V113;
07000739065     ;01;3;1;01;          56,30 ;22022020;H      ;00;17D2;E103;
07000934463     ;01;3;1;01;         112,10 ;22022020;H      ;00; 1A1;V709;
07020507697     ;01;3;1;01;         750,60 ;22022020;H      ;00;17D2;V709;
07040095236     ;01;3;1;01;          47,80 ;22022020;H      ;00; 1A1;V709;
07040590129     ;01;3;1;01;       1.252,70 ;22022020;H      ;00; 31 ;0087;
07876099920     ;01;3;1;01;         123,30 ;22022020;H      ;00;17D2;V213;
08000540843     ;01;3;1;01;          12,30 ;22022020;H      ;00;17D2;V213;
08000816740     ;01;3;1;01;           3,00 ;22022020;H      ;00;14H2;V709;
08010630840     ;01;3;1;01;          57,50 ;22022020;H      ;00; 1A1;V709;
08010857546     ;01;3;1;01;           6,70 ;22022020;H      ;00; 1A1;E087;
08045590920     ;01;3;1;01;           6,90 ;22022020;H      ;00; 1A1;V709;
08055918920     ;01;3;1;01;          13,20 ;22022020;H      ;00; 1A1;V709;
08059631920     ;01;3;1;01;          16,90 ;22022020;H      ;00;17D2;V709;
08424716920     ;01;3;1;01;          16,90 ;22022020;H      ;00; 1A1;V709;
09000511295     ;01;3;1;01;         114,00 ;22022020;H      ;00;17D2;V113;
09000895908     ;01;3;1;01;          39,70 ;22022020;H      ;00;17D2;V113;
09700045920     ;01;3;1;01;          34,30 ;22022020;H      ;00;17D2;V113;
09700117920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
09700236920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
09700783920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
09700919920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
09701005920     ;01;3;1;01;          26,30 ;22022020;H      ;00;17D2;V113;
09701247920     ;01;3;1;01;          24,30 ;22022020;H      ;00;17D2;V113;
09701684920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
09702712920     ;01;3;1;01;          26,80 ;22022020;H      ;00;17D2;V113;
